id,item_id,item_name,item_name_en,group_id,group_name,group_kind,equipment_type_id,fabric_type,effects_json,max_hp,max_mp,attack,defense,charm,agility,dexterity,magic_attack,healing_power,job_override_mode,craft_level,equip_level,recipe_book,recipe_place,description,slot,slot_grid_type,slot_grid_cols,materials_json,slot_grid_json,source_url,detail_url,default_price,weight,created_at,updated_at
1153,bougu_65_8_foot,だいまどうのくつ,"Great Mage Shoes",set_b1f1197d75,だいまどうセット,tailoring_set,18,虹布,"[""さいだいMP+10"", ""こうげき魔力+10"", ""おしゃれさ+35""]",,,,7,3,33,,,,replace,35,65,だいまどうローブ大全,ジュレットの町・さいほうギルドの素材屋,,足,裁縫足,2,"[{""count"": 30, ""item_id"": 651}, {""count"": 20, ""item_id"": 717}, {""count"": 10, ""item_id"": 867}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 547}]","[[""150"", ""165""], [""185"", ""248""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-65-8.php,,1,"2026-03-12 01:45:32","2026-07-23 15:19:02"
1154,bougu_60_1_head,ノーブルハット,"Noble Hat",set_f1188d1c76,ノーブルセット,armor_set,18,,"[""さいだいMP+10"", ""おしゃれさ+50"", ""攻撃呪文ダメージ5％減""]",,,,28,17,,,10,,replace,34,60,ノーブルコートのレシピ,ドルワーム王国・防具鍛冶ギルドの素材屋,,頭,鎧頭,2,"[{""count"": 6, ""item_id"": 879}, {""count"": 4, ""item_id"": 611}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[""200～208"", ""136～146""], [""200～208"", ""136～146""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-60-10.php,,4,"2026-03-12 01:45:34","2026-07-23 15:19:02"
1155,bougu_60_1_body_top,ノーブルコート上,"Noble Coat Top",set_f1188d1c76,ノーブルセット,armor_set,18,,"[""さいだいMP+10"", ""おしゃれさ+50"", ""攻撃呪文ダメージ5％減""]",,,,44,25,,,20,,replace,34,60,ノーブルコートのレシピ,ドルワーム王国・防具鍛冶ギルドの素材屋,,体上,鎧上,2,"[{""count"": 6, ""item_id"": 879}, {""count"": 5, ""item_id"": 762}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[""118～128"", ""78～87""], [""140～146"", ""140～146""], [""118～128"", ""78～87""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-60-10.php,,5,"2026-03-12 01:45:34","2026-07-23 15:19:02"
1156,bougu_60_1_body_bottom,ノーブルコート下,"Noble Coat Bottom",set_f1188d1c76,ノーブルセット,armor_set,18,,"[""さいだいMP+10"", ""おしゃれさ+50"", ""攻撃呪文ダメージ5％減""]",,,,22,13,,,,,replace,34,60,ノーブルコートのレシピ,ドルワーム王国・防具鍛冶ギルドの素材屋,,体下,鎧下,2,"[{""count"": 6, ""item_id"": 879}, {""count"": 35, ""item_id"": 667}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[""64～74"", ""72～80""], [""116～122"", ""84～92""], [""116～122"", ""84～92""], [""64～74"", ""72～80""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-60-11.php,,5,"2026-03-12 01:45:34","2026-07-23 15:19:02"
1157,bougu_60_1_arm,ノーブルグローブ,"Noble Gloves",set_f1188d1c76,ノーブルセット,armor_set,18,,"[""さいだいMP+10"", ""おしゃれさ+50"", ""攻撃呪文ダメージ5％減""]",,,,8,7,,35,,,replace,34,60,ノーブルコートのレシピ,ドルワーム王国・防具鍛冶ギルドの素材屋,,腕,鎧腕,1,"[{""count"": 6, ""item_id"": 879}, {""count"": 2, ""item_id"": 833}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[""217～223""], [""150～156""], [""305～320""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-60-10.php,,2,"2026-03-12 01:45:34","2026-07-23 15:19:02"
1158,bougu_60_1_foot,ノーブルブーツ,"Noble Boots",set_f1188d1c76,ノーブルセット,armor_set,18,,"[""さいだいMP+10"", ""おしゃれさ+50"", ""攻撃呪文ダメージ5％減""]",,,,8,7,32,,,,replace,34,60,ノーブルコートのレシピ,ドルワーム王国・防具鍛冶ギルドの素材屋,,足,鎧足,2,"[{""count"": 6, ""item_id"": 879}, {""count"": 30, ""item_id"": 643}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[["""", ""168～180""], ["""", ""200～206""], [""168～180"", ""136～144""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-60-10.php,,2,"2026-03-12 01:45:34","2026-07-23 15:19:02"
1159,bougu_60_2_head,ゴシックミトラ,"Gothic Mitre",防具_ゴシックコート,ゴシックコートセット,armor_set,19,,"[""さいだいMP+6"", ""かいふく魔力+10"", ""おしゃれさ+40""]",,,,27,12,,,,21,replace,32,60,ゴシック防具カタログ,ドルワーム王国・防具鍛冶ギルドの素材屋,,頭,アタマ,,"[{""count"": 1, ""item_id"": 649}, {""count"": 10, ""item_id"": 867}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-60-13.php,,1,"2026-03-12 01:45:37","2026-07-23 15:19:02"
1160,bougu_60_2_body_top,ゴシックコート上,"Gothic Coat Top",防具_ゴシックコート,ゴシックコートセット,armor_set,19,,"[""さいだいMP+6"", ""かいふく魔力+10"", ""おしゃれさ+40""]",,,,40,20,,,,44,replace,33,60,ゴシック防具カタログ,ドルワーム王国・防具鍛冶ギルドの素材屋,,からだ上,からだ上,,"[{""count"": 1, ""item_id"": 649}, {""count"": 5, ""item_id"": 818}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-60-13.php,,3,"2026-03-12 01:45:37","2026-07-23 15:19:02"
1161,bougu_60_2_body_bottom,ゴシックコート下,"Gothic Coat Bottom",防具_ゴシックコート,ゴシックコートセット,armor_set,19,,"[""さいだいMP+6"", ""かいふく魔力+10"", ""おしゃれさ+40""]",,,,21,15,,,,,replace,33,60,ゴシック防具カタログ,ドルワーム王国・防具鍛冶ギルドの素材屋,,からだ下,からだ下,,"[{""count"": 1, ""item_id"": 649}, {""count"": 3, ""item_id"": 818}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-60-14.php,,3,"2026-03-12 01:45:37","2026-07-23 15:19:02"
1162,bougu_60_2_arm,ゴシックグローブ,"Gothic Gloves",防具_ゴシックコート,ゴシックコートセット,armor_set,19,,"[""さいだいMP+6"", ""かいふく魔力+10"", ""おしゃれさ+40""]",,,,8,8,,29,,,replace,32,60,ゴシック防具カタログ,ドルワーム王国・防具鍛冶ギルドの素材屋,,腕,ウデ,,"[{""count"": 1, ""item_id"": 649}, {""count"": 10, ""item_id"": 867}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-60-12.php,,1,"2026-03-12 01:45:37","2026-07-23 15:19:02"
1163,bougu_60_2_foot,ゴシックブーツ,"Gothic Boots",防具_ゴシックコート,ゴシックコートセット,armor_set,19,,"[""さいだいMP+6"", ""かいふく魔力+10"", ""おしゃれさ+40""]",,,,8,8,31,,,,replace,32,60,ゴシック防具カタログ,ドルワーム王国・防具鍛冶ギルドの素材屋,,足,足,,"[{""count"": 1, ""item_id"": 649}, {""count"": 25, ""item_id"": 549}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-60-13.php,,1,"2026-03-12 01:45:37","2026-07-23 15:19:02"
1164,bougu_60_3_head,ゴシックハット,"Gothic Hat",set_3284eeb849,ゴシックセット,armor_set,19,,"[""さいだいMP+6"", ""かいふく魔力+10"", ""おしゃれさ+40""]",,,,27,12,,,,21,replace,32,60,ゴシック防具カタログ,ドルワーム王国・防具鍛冶ギルドの素材屋,,頭,鎧頭,2,"[{""count"": 1, ""item_id"": 649}, {""count"": 10, ""item_id"": 867}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[""120-128"", ""120-128""], [""195-205"", ""195-205""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-60-14.php,,1,"2026-03-12 01:45:39","2026-07-23 15:19:02"
1165,bougu_60_3_body_top,ゴシックビスチェ,"Gothic Bustier",set_3284eeb849,ゴシックセット,armor_set,19,,"[""さいだいMP+6"", ""かいふく魔力+10"", ""おしゃれさ+40""]",,,,40,20,,,,44,replace,32,60,ゴシック防具カタログ,ドルワーム王国・防具鍛冶ギルドの素材屋,,体上,鎧上,2,"[{""count"": 1, ""item_id"": 649}, {""count"": 5, ""item_id"": 818}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[""129-137"", ""129-137""], [""106-112"", ""106-112""], [""80-91"", ""80-91""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-60-14.php,,3,"2026-03-12 01:45:39","2026-07-23 15:19:02"
1166,bougu_60_3_body_bottom,ゴシックフリル,"Gothic Skirt",set_3284eeb849,ゴシックセット,armor_set,18,,"[""さいだいMP+6"", ""かいふく魔力+10"", ""おしゃれさ+40""]",,,,21,15,,,,,replace,32,60,ゴシック防具カタログ,ドルワーム王国・防具鍛冶ギルドの素材屋,,体下,鎧下,2,"[{""count"": 1, ""item_id"": 649}, {""count"": 3, ""item_id"": 818}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[""56-62"", ""56-62""], [""72-80"", ""72-80""], [""80-92"", ""80-92""], [""107-115"", ""107-115""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-60-15.php,,3,"2026-03-12 01:45:39","2026-07-23 15:19:02"
1167,bougu_60_3_arm,ゴシックアーム,"Gothic Cuffs",set_3284eeb849,ゴシックビスチェセット,armor_set,18,,"[""さいだいMP+6"", ""かいふく魔力+10"", ""おしゃれさ+40""]",,,,8,8,,29,,,replace,32,60,ゴシック防具カタログ,ドルワーム王国・防具鍛冶ギルドの素材屋,,腕,鎧腕,1,"[{""count"": 1, ""item_id"": 649}, {""count"": 10, ""item_id"": 867}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[""180-191""], [""225-231""], [""225-235""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-60-13.php,,1,"2026-03-12 01:45:39","2026-07-23 15:19:02"
1168,bougu_60_3_foot,ゴシックニーソ,"Gothic Knee-Boots",set_3284eeb849,ゴシックビスチェセット,armor_set,18,,"[""さいだいMP+6"", ""かいふく魔力+10"", ""おしゃれさ+40""]",,,,8,8,31,,,,replace,32,60,ゴシック防具カタログ,ドルワーム王国・防具鍛冶ギルドの素材屋,,足,鎧足,2,"[{""count"": 1, ""item_id"": 649}, {""count"": 25, ""item_id"": 549}, {""count"": 1, ""item_id"": 880}, {""count"": 10, ""item_id"": 865}]","[[null, ""190-204""], [null, ""170-174""], [""160-176"", ""110-120""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-60-14.php,,1,"2026-03-12 01:45:39","2026-07-23 15:19:02"
1169,bougu_60_4_head,月のサークレット,"Moon Circlet",set_7f07c62583,月セット,tailoring_set,19,再生布,"[""こうげき魔力+10"", ""かいふく魔力+8"", ""おしゃれさ+35"", ""闇ダメージ10%減""]",,,,25,13,,,24,23,inherit,32,60,月のローブの秘密,ジュレットの町・さいほうギルドの素材屋,,頭,裁縫頭,3,"[{""count"": 6, ""item_id"": 762}, {""count"": 40, ""item_id"": 396}, {""count"": 1, ""item_id"": 782}, {""count"": 10, ""item_id"": 547}]","[[null, ""150"", null], [""150"", ""150"", ""150""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-60-12.php,,1,"2026-03-12 01:45:42","2026-07-23 15:19:02"
1170,bougu_60_4_body_top,月のローブ上,"Moon Robe Top",set_7f07c62583,月セット,tailoring_set,19,再生布,"[""こうげき魔力+10"", ""かいふく魔力+8"", ""おしゃれさ+35"", ""闇ダメージ10%減""]",,,,34,16,,,36,34,inherit,32,60,月のローブの秘密,ジュレットの町・さいほうギルドの素材屋,,体上,裁縫上,3,"[{""count"": 6, ""item_id"": 762}, {""count"": 5, ""item_id"": 667}, {""count"": 1, ""item_id"": 782}, {""count"": 10, ""item_id"": 547}]","[[""90"", ""45"", ""90""], [""70"", ""50"", ""70""], [""100"", ""45"", ""100""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-60-12.php,,2,"2026-03-12 01:45:42","2026-07-23 15:19:02"
1171,bougu_60_4_body_bottom,月のローブ下,"Moon Robe Bottom",set_7f07c62583,月セット,tailoring_set,19,再生布,"[""こうげき魔力+10"", ""かいふく魔力+8"", ""おしゃれさ+35"", ""闇ダメージ10%減""]",,,,21,9,,,,,inherit,32,60,月のローブの秘密,ジュレットの町・さいほうギルドの素材屋,,体下,裁縫下,2,"[{""count"": 6, ""item_id"": 762}, {""count"": 30, ""item_id"": 396}, {""count"": 1, ""item_id"": 782}, {""count"": 10, ""item_id"": 547}]","[[""160"", ""100""], [""90"", ""75""], [""100"", ""75""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-60-13.php,,2,"2026-03-12 01:45:42","2026-07-23 15:19:02"
1172,bougu_60_4_foot,月のくつ,"Moon Shoes",set_7f07c62583,月セット,tailoring_set,19,再生布,"[""こうげき魔力+10"", ""かいふく魔力+8"", ""おしゃれさ+35"", ""闇ダメージ10%減""]",,,,8,4,31,,,,inherit,32,60,月のローブの秘密,ジュレットの町・さいほうギルドの素材屋,,足,裁縫足,2,"[{""count"": 6, ""item_id"": 762}, {""count"": 10, ""item_id"": 821}, {""count"": 1, ""item_id"": 782}, {""count"": 10, ""item_id"": 547}]","[[""120"", ""120""], [""180"", ""180""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-60-12.php,,1,"2026-03-12 01:45:42","2026-07-23 15:19:02"
1173,bougu_60_5_head,古代魔術のぼうし,"Ancient Magic Hat",set_5e1d7faf04,古代魔術セット,tailoring_set,19,再生布,"[""こうげき魔力+8"", ""かいふく魔力+8"", ""おしゃれさ+30"", ""戦闘開始時5％で攻撃呪文威力上昇(1段階)"", ""戦闘開始時5％で回復呪文威力上昇(1段階)""]",,,,26,11,,,25,25,inherit,34,60,古代魔術のほうい作成法,ジュレットの町・さいほうギルドの素材屋,,頭,裁縫頭,3,"[{""count"": 12, ""item_id"": 800}, {""count"": 40, ""item_id"": 720}, {""count"": 1, ""item_id"": 552}, {""count"": 10, ""item_id"": 547}]","[[null, ""120"", null], [""180"", ""160"", ""180""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-60-16.php,,1,"2026-03-12 01:45:44","2026-07-23 15:19:02"
1174,bougu_60_5_body_top,古代魔術のほうい上,"Ancient Magic Shirt",set_5e1d7faf04,古代魔術セット,tailoring_set,19,再生布,"[""こうげき魔力+8"", ""かいふく魔力+8"", ""おしゃれさ+30"", ""戦闘開始時5％で攻撃呪文威力上昇(1段階)"", ""戦闘開始時5％で回復呪文威力上昇(1段階)""]",,,,35,12,,,37,35,inherit,34,60,古代魔術のほうい作成法,ジュレットの町・さいほうギルドの素材屋,,体上,裁縫上,3,"[{""count"": 12, ""item_id"": 800}, {""count"": 1, ""item_id"": 745}, {""count"": 1, ""item_id"": 552}, {""count"": 10, ""item_id"": 547}]","[[""80"", ""65"", ""90""], [""55"", ""60"", ""55""], [""90"", ""65"", ""80""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-60-16.php,,2,"2026-03-12 01:45:44","2026-07-23 15:19:02"
1175,bougu_60_5_body_bottom,古代魔術のほうい下,"Ancient Magic Bottom",set_5e1d7faf04,古代魔術セット,tailoring_set,19,再生布,"[""こうげき魔力+8"", ""かいふく魔力+8"", ""おしゃれさ+30"", ""戦闘開始時5％で攻撃呪文威力上昇(1段階)"", ""戦闘開始時5％で回復呪文威力上昇(1段階)""]",,,,21,9,,,,,inherit,34,60,古代魔術のほうい作成法,ジュレットの町・さいほうギルドの素材屋,,体下,裁縫下,2,"[{""count"": 12, ""item_id"": 800}, {""count"": 30, ""item_id"": 801}, {""count"": 1, ""item_id"": 552}, {""count"": 10, ""item_id"": 547}]","[[""120"", ""90""], [""90"", ""130""], [""120"", ""90""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-60-17.php,,2,"2026-03-12 01:45:44","2026-07-23 15:19:02"
1176,bougu_60_5_arm,古代魔術のうでわ,"Ancient Magic Bangles",set_5e1d7faf04,古代魔術セット,tailoring_set,19,再生布,"[""こうげき魔力+8"", ""かいふく魔力+8"", ""おしゃれさ+30"", ""戦闘開始時5％で攻撃呪文威力上昇(1段階)"", ""戦闘開始時5％で回復呪文威力上昇(1段階)""]",,,,6,4,,21,,,inherit,34,60,古代魔術のほうい作成法,ジュレットの町・さいほうギルドの素材屋,,腕,裁縫腕,3,"[{""count"": 12, ""item_id"": 800}, {""count"": 30, ""item_id"": 717}, {""count"": 1, ""item_id"": 552}, {""count"": 10, ""item_id"": 547}]","[[""70"", ""110"", ""140""], [""70"", ""110"", ""140""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-60-14.php,,1,"2026-03-12 01:45:44","2026-07-23 15:19:02"
1177,bougu_60_5_foot,古代魔術のながぐつ,"Ancient Magic Boots",set_5e1d7faf04,古代魔術セット,tailoring_set,19,再生布,"[""こうげき魔力+8"", ""かいふく魔力+8"", ""おしゃれさ+30"", ""戦闘開始時5％で攻撃呪文威力上昇(1段階)"", ""戦闘開始時5％で回復呪文威力上昇(1段階)""]",,,,8,4,31,,,,inherit,34,60,古代魔術のほうい作成法,ジュレットの町・さいほうギルドの素材屋,,足,裁縫足,2,"[{""count"": 12, ""item_id"": 800}, {""count"": 5, ""item_id"": 597}, {""count"": 1, ""item_id"": 552}, {""count"": 10, ""item_id"": 547}]","[[""130"", ""130""], [""170"", ""170""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-60-16.php,,1,"2026-03-12 01:45:44","2026-07-23 15:19:02"
1178,bougu_60_6_head,スパイクバイザー,"Spike Visor",set_011383c584,スパイクセット,armor_set,18,,"[""さいだいHP+5"", ""おもさ+10"", ""おしゃれさ+10"", ""受けたダメージの10%を10%の確率で反射""]",,,,28,5,,,,,replace,34,60,スパイクアーマーの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,頭,鎧頭,2,"[{""count"": 12, ""item_id"": 821}, {""count"": 2, ""item_id"": 753}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 865}]","[[""180-186"", ""180-186""], [""140-152"", ""140-152""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-60-2.php,,8,"2026-03-12 01:45:46","2026-07-23 15:19:02"
1179,bougu_60_6_body_top,スパイクアーマー上,"Spike Armor Top",set_011383c584,スパイクセット,armor_set,18,,"[""さいだいHP+5"", ""おもさ+10"", ""おしゃれさ+10"", ""受けたダメージの10%を10%の確率で反射""]",,,,44,5,,,,,replace,34,60,スパイクアーマーの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,体上,鎧上,2,"[{""count"": 12, ""item_id"": 821}, {""count"": 6, ""item_id"": 834}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 865}]","[[""102～112"", ""102～112""], [""140～146"", ""140～146""], [""78～87"", ""78～87""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-60-2.php,,12,"2026-03-12 01:45:46","2026-07-23 15:19:02"
1180,bougu_60_6_body_bottom,スパイクアーマー下,"Spike Armor Bottom",set_011383c584,スパイクセット,armor_set,18,,"[""さいだいHP+5"", ""おもさ+10"", ""おしゃれさ+10"", ""受けたダメージの10%を10%の確率で反射""]",,,,22,5,,,,,replace,34,60,スパイクアーマーの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,体下,鎧下,2,"[{""count"": 12, ""item_id"": 821}, {""count"": 3, ""item_id"": 833}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 865}]","[[""72～80"", ""72～80""], [""100～106"", ""100～106""], [""64～74"", ""64～74""], [""84～92"", ""84～92""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-60-2.php,,11,"2026-03-12 01:45:46","2026-07-23 15:19:02"
1181,bougu_60_6_arm,スパイクグローブ,"Spike Gloves",set_011383c584,スパイクセット,armor_set,18,,"[""さいだいHP+5"", ""おもさ+10"", ""おしゃれさ+10"", ""受けたダメージの10%を10%の確率で反射""]",,,,8,3,,33,,,replace,34,60,スパイクアーマーの書,ドルワーム王国・防具鍛冶ギルドの素材屋,,腕,鎧腕,1,"[{""count"": 12, ""item_id"": 821}, {""count"": 30, ""item_id"": 698}, {""count"": 1, ""item_id"": 811}, {""count"": 10, ""item_id"": 865}]","[[""215～226""], [""150～156""], [""275～285""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-60-2.php,,7,"2026-03-12 01:45:46","2026-07-23 15:19:02"
